emilyXLocation, emilyYLocation, distance, rudderPWM, throttlePWM,
30.6140756,-96.3364855,461.951972158,1484.0,1900.0
30.6140558,-96.3364278,464.164257512,1536.0,1900.0
30.614037,-96.3363472,466.378907174,1534.0,1900.0
30.6139905,-96.3362578,471.831724247,1531.0,1900.0
30.6139337,-96.3362061,478.373728293,1529.0,1900.0
30.613864,-96.3361717,486.293235384,1527.0,1900.0
30.6137884,-96.3361593,494.754675949,1525.0,1900.0
30.6137281,-96.3361651,501.415901063,1523.0,1900.0
30.6136399,-96.336196,511.049392843,1521.0,1900.0
30.6135836,-96.3362364,517.123077494,1520.0,1900.0
30.6135309,-96.3362915,522.782841757,1518.0,1900.0
30.6134872,-96.3363575,527.477495845,1517.0,1900.0
30.613453,-96.3364311,531.188663637,1516.0,1900.0
30.6134359,-96.3364869,533.083349655,1465.0,1900.0
30.6134191,-96.3365679,535.036540519,1465.0,1900.0
30.6133798,-96.336665,539.653734712,1469.0,1900.0
30.6133267,-96.3367216,545.770454686,1471.0,1900.0
30.6132622,-96.3367591,553.105775795,1473.0,1900.0
30.6131917,-96.3367756,561.016241873,1475.0,1900.0
30.6131066,-96.3367687,570.432034323,1477.0,1900.0
30.6130705,-96.3367561,574.381489762,1478.0,1900.0
30.6129865,-96.3367109,583.521403878,1480.0,1900.0
30.6129304,-96.3366582,589.575591825,1482.0,1900.0
30.6128836,-96.3365949,594.620511363,1483.0,1900.0
30.6128406,-96.3365095,599.288395203,1484.0,1900.0
30.6128149,-96.3364314,602.140750686,1536.0,1900.0
30.6128062,-96.3363889,603.144171611,1535.0,1900.0
30.6127621,-96.3362947,608.223680892,1531.0,1900.0
30.6127061,-96.3362419,614.603910531,1529.0,1900.0
30.6126397,-96.3362092,622.098564015,1527.0,1900.0
30.6125551,-96.3361982,631.540261151,1524.0,1900.0
30.612484,-96.3362106,639.393332219,1523.0,1900.0
30.6124285,-96.3362331,645.482253413,1521.0,1900.0
30.6123665,-96.3362755,652.246259742,1520.0,1900.0
30.6123125,-96.3363307,658.123351992,1518.0,1900.0
30.612268,-96.3363964,662.977609099,1517.0,1900.0
30.6122282,-96.336484,667.371933673,1465.0,1900.0
30.6122012,-96.3365611,670.43374334,1468.0,1900.0
30.6121642,-96.3366142,674.635267979,1470.0,1900.0
30.6121054,-96.3366625,681.284002844,1472.0,1900.0
30.6120376,-96.3366908,688.89942791,1474.0,1900.0
30.6119659,-96.3366985,696.891396539,1476.0,1900.0
30.6118819,-96.3366817,706.17825161,1478.0,1900.0
30.6118156,-96.3366493,713.464397422,1479.0,1900.0
30.6117663,-96.3366123,718.866990325,1481.0,1900.0
30.6117138,-96.3365552,724.61866004,1482.0,1900.0
30.6116704,-96.3364885,729.397418816,1483.0,1900.0
30.6116371,-96.3364143,733.113726118,1534.0,1900.0
30.6116066,-96.3363222,736.617025365,1533.0,1900.0
30.6115608,-96.3362577,741.849056094,1530.0,1900.0
30.6115131,-96.336218,747.262160394,1528.0,1900.0
30.6114456,-96.3361881,754.859456474,1526.0,1900.0
30.6113742,-96.3361788,762.825443419,1524.0,1900.0
30.6113027,-96.3361891,770.736255566,1523.0,1900.0
30.6112232,-96.3362246,779.463007724,1521.0,1900.0
30.6111633,-96.3362708,786.003187018,1519.0,1900.0
30.6111204,-96.3363173,790.67950973,1518.0,1900.0
30.6110764,-96.3363834,795.483300265,1517.0,1900.0
30.6110424,-96.3364571,799.225108552,1516.0,1900.0
30.6110183,-96.3365359,801.932350863,1465.0,1900.0
30.6109987,-96.336632,804.24077464,1467.0,1900.0
30.6109602,-96.3367025,808.68163372,1469.0,1900.0
30.610917,-96.3367487,813.618388427,1471.0,1900.0
30.610853,-96.3367875,820.861740453,1473.0,1900.0
30.6107827,-96.3368054,828.738668336,1475.0,1900.0
30.6107107,-96.3368034,836.731204316,1477.0,1900.0
30.6106238,-96.3367757,846.289953431,1479.0,1900.0
30.6105599,-96.3367351,853.264893232,1480.0,1900.0
30.6105182,-96.3366959,857.795213083,1481.0,1900.0
30.6104654,-96.3366304,863.52745205,1483.0,1900.0
30.6104271,-96.33656,867.689522586,1484.0,1900.0
30.6103966,-96.3364731,871.034603373,1485.0,1900.0
30.61038,-96.336393,872.908128022,1537.0,1900.0
30.6103709,-96.3363105,874.018734173,1535.0,1900.0
30.6103467,-96.3362547,876.816153129,1532.0,1900.0
30.610305,-96.3362042,881.57585541,1530.0,1900.0
30.6102459,-96.3361613,888.270126771,1528.0,1900.0
30.6101596,-96.3361337,897.950788383,1525.0,1900.0
30.6100876,-96.336136,905.944146912,1524.0,1900.0
30.610018,-96.336157,913.611399146,1522.0,1900.0
30.6099699,-96.3361848,918.875331971,1521.0,1900.0
30.6099114,-96.3362332,925.254359262,1519.0,1900.0
30.609862,-96.3362936,930.625395447,1518.0,1900.0
30.6098131,-96.3363816,935.951427843,1516.0,1900.0
30.6097863,-96.3364591,938.896834298,1515.0,1900.0
30.6097694,-96.3365404,940.802737382,1464.0,1900.0
30.6097636,-96.3366022,941.510948454,1465.0,1900.0
